,id,posicao,apelido,clube,posicao.1,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
645,68950,645,Ronaldo Alves,Sport,Zagueiro,-0.1,Nulo,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbe48>
646,55594,646,Xuxa,Ponte Preta,Meia,0.0,Contundido,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbf60>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbfd0>
647,50427,647,Kadu,Ponte Preta,Zagueiro,0.0,Contundido,0,0,0,0,0,0,10,0,1,0,1,3,0,4,0,1,1,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbeb8>
648,71724,648,Agenor,Sport,Goleiro,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbd68>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbe10>
649,68808,649,Nino Paraíba,Ponte Preta,Lateral,5.8,Provável,1,0,3,0,0,1,9,0,1,0,2,9,1,6,0,1,22,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbc18>
650,77529,650,Leandro Silva,Avaí,Lateral,0.0,Provável,0,0,1,0,0,0,4,0,0,0,1,1,0,6,1,1,12,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbf98>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbda0>
651,73384,651,Samuel Xavier,Sport,Lateral,0.0,Provável,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,10,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ac8>
652,79553,652,Mansur,Sport,Lateral,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbda0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbeb8>
653,84855,653,Raul Prata,Sport,Lateral,0.0,Nulo,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,1,5,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4c18>
654,85149,654,Ronaldo,Sport,Meia,0.0,Nulo,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,2,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbdd8>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbba8>
655,81241,655,Oswaldo Henríquez,Sport,Zagueiro,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4780>
656,53669,656,Lins,Ponte Preta,Atacante,0.8,Provável,1,0,1,0,0,0,1,0,0,0,0,5,1,5,0,2,9,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbe10>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbf60>
657,51319,657,Renato Cajá,Ponte Preta,Meia,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4780>
658,86519,658,Everton Felipe,Sport,Meia,0.0,Provável,0,0,3,0,0,0,2,0,0,0,0,1,0,1,0,0,17,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbfd0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbeb8>
659,87742,659,Neto Moura,Sport,Meia,0.0,Nulo,0,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,5,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4780>
660,78968,660,Leandro Pereira,Sport,Atacante,0.0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ac8>
661,77967,661,Mena,Sport,Lateral,0.0,Nulo,0,0,0,0,0,0,1,0,0,0,0,1,0,6,1,0,3,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbef0>
662,92078,662,Wallace,Sport,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4c18>
663,91664,663,Adryelson,Sport,Zagueiro,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbef0>
664,93282,664,Fábio,Sport,Meia,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ba8>
665,89694,665,James Dean,Sport,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbda0>
666,93746,666,Lenis,Sport,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,2,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ba8>
667,91001,667,Evandro,Sport,Lateral,1.3,Nulo,0,0,1,0,0,0,3,0,0,0,0,2,0,9,0,0,12,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbf60>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbfd0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbeb8>
668,91003,668,Alison,Sport,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>
669,85423,669,Valdívia,Atlético-MG,Meia,2.4,Provável,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c62fa90>,<cartolafc.models.PontuacaoInfo object at 0x11c62f4e0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbeb8>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbc50>
670,94144,670,Thallyson,Sport,Meia,1.1,Nulo,0,0,0,0,0,0,2,0,1,0,0,2,0,3,0,0,2,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11c62f710>,<cartolafc.models.PontuacaoInfo object at 0x11c62fc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ac8>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4a20>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6e49b0>
671,91260,671,Lucas Perri,São Paulo,Goleiro,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4a58>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ba8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbe48>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbfd0>
672,83522,672,Fagner Alemão,Avaí,Lateral,7.7,Provável,0,0,0,0,0,0,10,0,1,0,2,3,2,3,0,0,15,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4a20>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ac8>,<cartolafc.models.PontuacaoInfo object at 0x11c6e49b0>,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11c625390>,<cartolafc.models.PontuacaoInfo object at 0x11c625da0>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6259b0>
673,62997,673,João Paulo,Avaí,Lateral,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11c6e4a58>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11bc680b8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11c624b38>,<cartolafc.models.PontuacaoInfo object at 0x11c6245f8>,<cartolafc.models.PontuacaoInfo object at 0x11bb1bc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbda0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbfd0>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbba8>
674,94249,674,Lourency,Chapecoense,Atacante,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bbf8668>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86a0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8ef0>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4a20>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4518>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ac8>,<cartolafc.models.PontuacaoInfo object at 0x11c6e4ba8>,<cartolafc.models.PontuacaoInfo object at 0x11c6e49b0>,<cartolafc.models.PontuacaoInfo object at 0x11c6256d8>,<cartolafc.models.PontuacaoInfo object at 0x11c625780>,<cartolafc.models.PontuacaoInfo object at 0x11c625f98>,<cartolafc.models.PontuacaoInfo object at 0x11c625ef0>
675,68986,675,Gustavo Santos,Avaí,Lateral,0.0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<cartolafc.models.PontuacaoInfo object at 0x11bc7dba8>,<cartolafc.models.PontuacaoInfo object at 0x11bd82e48>,<cartolafc.models.PontuacaoInfo object at 0x11bd82eb8>,<cartolafc.models.PontuacaoInfo object at 0x11bc68780>,<cartolafc.models.PontuacaoInfo object at 0x11bc687f0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8da0>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8c88>,<cartolafc.models.PontuacaoInfo object at 0x11bbf86d8>,<cartolafc.models.PontuacaoInfo object at 0x11bbf8dd8>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbc50>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbba8>,<cartolafc.models.PontuacaoInfo object at 0x11c6fbbe0>
